trials,nct_id,nct_id2,models,row,col,r,outcome,outcome_method
34,NCT00740051,NCT00740051,rcs,Intercept,age10',0.874,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,age10',0.005,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,age10',-0.923,hba1c,locf
34,NCT00740051,NCT00740051,rcs,Intercept,age10'',-0.81,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,age10'',0.006,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,age10'',0.859,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10',age10'',-0.987,hba1c,locf
34,NCT00740051,NCT00740051,rcs,Intercept,arm_f=_2_Linagliptin,-0.897,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,arm_f=_2_Linagliptin,0.004,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,arm_f=_2_Linagliptin,0.915,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10',arm_f=_2_Linagliptin,-0.825,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10'',arm_f=_2_Linagliptin,0.762,hba1c,locf
34,NCT00740051,NCT00740051,rcs,Intercept,sex,0.082,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,sex,0.049,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,sex,-0.133,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10',sex,0.098,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10'',sex,-0.074,hba1c,locf
34,NCT00740051,NCT00740051,rcs,arm_f=_2_Linagliptin,sex,-0.088,hba1c,locf
34,NCT00740051,NCT00740051,rcs,Intercept,age10 * arm_f=_2_Linagliptin,0.891,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,age10 * arm_f=_2_Linagliptin,-0.002,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,age10 * arm_f=_2_Linagliptin,-0.917,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10',age10 * arm_f=_2_Linagliptin,0.846,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10'',age10 * arm_f=_2_Linagliptin,-0.787,hba1c,locf
34,NCT00740051,NCT00740051,rcs,arm_f=_2_Linagliptin,age10 * arm_f=_2_Linagliptin,-0.995,hba1c,locf
34,NCT00740051,NCT00740051,rcs,sex,age10 * arm_f=_2_Linagliptin,0.121,hba1c,locf
34,NCT00740051,NCT00740051,rcs,Intercept,age10' * arm_f=_2_Linagliptin,-0.782,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,age10' * arm_f=_2_Linagliptin,0.007,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,age10' * arm_f=_2_Linagliptin,0.823,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10',age10' * arm_f=_2_Linagliptin,-0.891,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10'',age10' * arm_f=_2_Linagliptin,0.88,hba1c,locf
34,NCT00740051,NCT00740051,rcs,arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,0.878,hba1c,locf
34,NCT00740051,NCT00740051,rcs,sex,age10' * arm_f=_2_Linagliptin,-0.087,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10 * arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,-0.909,hba1c,locf
34,NCT00740051,NCT00740051,rcs,Intercept,age10'' * arm_f=_2_Linagliptin,0.715,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,age10'' * arm_f=_2_Linagliptin,-0.015,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,age10'' * arm_f=_2_Linagliptin,-0.755,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10',age10'' * arm_f=_2_Linagliptin,0.868,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10'',age10'' * arm_f=_2_Linagliptin,-0.88,hba1c,locf
34,NCT00740051,NCT00740051,rcs,arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.802,hba1c,locf
34,NCT00740051,NCT00740051,rcs,sex,age10'' * arm_f=_2_Linagliptin,0.065,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10 * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,0.837,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10' * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.986,hba1c,locf
34,NCT00740051,NCT00740051,rcs,Intercept,arm_f=_2_Linagliptin * sex,-0.064,hba1c,locf
34,NCT00740051,NCT00740051,rcs,value_1,arm_f=_2_Linagliptin * sex,-0.053,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10,arm_f=_2_Linagliptin * sex,0.107,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10',arm_f=_2_Linagliptin * sex,-0.079,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10'',arm_f=_2_Linagliptin * sex,0.06,hba1c,locf
34,NCT00740051,NCT00740051,rcs,arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.072,hba1c,locf
34,NCT00740051,NCT00740051,rcs,sex,arm_f=_2_Linagliptin * sex,-0.81,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10 * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.114,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.092,hba1c,locf
34,NCT00740051,NCT00740051,rcs,age10'' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.073,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,value_1,-0.238,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,age10,-0.947,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,age10,-0.07,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,age10',0.812,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,age10',0.104,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,age10',-0.901,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,age10'',-0.723,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,age10'',-0.115,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,age10'',0.819,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10',age10'',-0.981,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,arm_f=_2_Linagliptin,-0.866,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,arm_f=_2_Linagliptin,-0.003,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,arm_f=_2_Linagliptin,0.885,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10',arm_f=_2_Linagliptin,-0.769,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10'',arm_f=_2_Linagliptin,0.69,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,sex,0.046,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,sex,0.044,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,sex,-0.112,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10',sex,0.088,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10'',sex,-0.096,hba1c,locf
34,NCT00996658,NCT00996658,rcs,arm_f=_2_Linagliptin,sex,-0.052,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,age10 * arm_f=_2_Linagliptin,0.854,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,age10 * arm_f=_2_Linagliptin,0.008,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,age10 * arm_f=_2_Linagliptin,-0.884,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10',age10 * arm_f=_2_Linagliptin,0.795,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10'',age10 * arm_f=_2_Linagliptin,-0.721,hba1c,locf
34,NCT00996658,NCT00996658,rcs,arm_f=_2_Linagliptin,age10 * arm_f=_2_Linagliptin,-0.994,hba1c,locf
34,NCT00996658,NCT00996658,rcs,sex,age10 * arm_f=_2_Linagliptin,0.097,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,age10' * arm_f=_2_Linagliptin,-0.711,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,age10' * arm_f=_2_Linagliptin,-0.014,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,age10' * arm_f=_2_Linagliptin,0.764,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10',age10' * arm_f=_2_Linagliptin,-0.846,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10'',age10' * arm_f=_2_Linagliptin,0.829,hba1c,locf
34,NCT00996658,NCT00996658,rcs,arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,0.856,hba1c,locf
34,NCT00996658,NCT00996658,rcs,sex,age10' * arm_f=_2_Linagliptin,-0.072,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10 * arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,-0.893,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,age10'' * arm_f=_2_Linagliptin,0.628,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,age10'' * arm_f=_2_Linagliptin,0.018,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,age10'' * arm_f=_2_Linagliptin,-0.685,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10',age10'' * arm_f=_2_Linagliptin,0.818,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10'',age10'' * arm_f=_2_Linagliptin,-0.833,hba1c,locf
34,NCT00996658,NCT00996658,rcs,arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.765,hba1c,locf
34,NCT00996658,NCT00996658,rcs,sex,age10'' * arm_f=_2_Linagliptin,0.078,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10 * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,0.808,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10' * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.98,hba1c,locf
34,NCT00996658,NCT00996658,rcs,Intercept,arm_f=_2_Linagliptin * sex,-0.04,hba1c,locf
34,NCT00996658,NCT00996658,rcs,value_1,arm_f=_2_Linagliptin * sex,-0.027,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10,arm_f=_2_Linagliptin * sex,0.092,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10',arm_f=_2_Linagliptin * sex,-0.072,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10'',arm_f=_2_Linagliptin * sex,0.079,hba1c,locf
34,NCT00996658,NCT00996658,rcs,arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.034,hba1c,locf
34,NCT00996658,NCT00996658,rcs,sex,arm_f=_2_Linagliptin * sex,-0.825,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10 * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.087,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.061,hba1c,locf
34,NCT00996658,NCT00996658,rcs,age10'' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.062,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,value_1,-0.043,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,age10,-0.982,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,age10,-0.123,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,age10',0.902,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,age10',0.135,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,age10',-0.946,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,age10'',-0.856,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,age10'',-0.13,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,age10'',0.906,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10',age10'',-0.993,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,arm_f=_2_Linagliptin,-0.674,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,arm_f=_2_Linagliptin,-0.056,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,arm_f=_2_Linagliptin,0.676,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10',arm_f=_2_Linagliptin,-0.623,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10'',arm_f=_2_Linagliptin,0.591,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,sex,-0.078,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,sex,0.039,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,sex,0.026,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10',sex,0.019,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10'',sex,-0.03,hba1c,locf
34,NCT01087502,NCT01087502,rcs,arm_f=_2_Linagliptin,sex,0.049,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,age10 * arm_f=_2_Linagliptin,0.669,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,age10 * arm_f=_2_Linagliptin,0.058,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,age10 * arm_f=_2_Linagliptin,-0.677,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10',age10 * arm_f=_2_Linagliptin,0.64,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10'',age10 * arm_f=_2_Linagliptin,-0.612,hba1c,locf
34,NCT01087502,NCT01087502,rcs,arm_f=_2_Linagliptin,age10 * arm_f=_2_Linagliptin,-0.996,hba1c,locf
34,NCT01087502,NCT01087502,rcs,sex,age10 * arm_f=_2_Linagliptin,-0.018,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,age10' * arm_f=_2_Linagliptin,-0.615,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,age10' * arm_f=_2_Linagliptin,-0.052,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,age10' * arm_f=_2_Linagliptin,0.638,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10',age10' * arm_f=_2_Linagliptin,-0.674,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10'',age10' * arm_f=_2_Linagliptin,0.67,hba1c,locf
34,NCT01087502,NCT01087502,rcs,arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,0.915,hba1c,locf
34,NCT01087502,NCT01087502,rcs,sex,age10' * arm_f=_2_Linagliptin,-0.012,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10 * arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,-0.944,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,age10'' * arm_f=_2_Linagliptin,0.585,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,age10'' * arm_f=_2_Linagliptin,0.047,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,age10'' * arm_f=_2_Linagliptin,-0.612,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10',age10'' * arm_f=_2_Linagliptin,0.671,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10'',age10'' * arm_f=_2_Linagliptin,-0.675,hba1c,locf
34,NCT01087502,NCT01087502,rcs,arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.869,hba1c,locf
34,NCT01087502,NCT01087502,rcs,sex,age10'' * arm_f=_2_Linagliptin,0.019,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10 * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,0.903,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10' * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.994,hba1c,locf
34,NCT01087502,NCT01087502,rcs,Intercept,arm_f=_2_Linagliptin * sex,0.055,hba1c,locf
34,NCT01087502,NCT01087502,rcs,value_1,arm_f=_2_Linagliptin * sex,-0.052,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10,arm_f=_2_Linagliptin * sex,-0.015,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10',arm_f=_2_Linagliptin * sex,-0.017,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10'',arm_f=_2_Linagliptin * sex,0.024,hba1c,locf
34,NCT01087502,NCT01087502,rcs,arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.03,hba1c,locf
34,NCT01087502,NCT01087502,rcs,sex,arm_f=_2_Linagliptin * sex,-0.699,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10 * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.005,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.003,hba1c,locf
34,NCT01087502,NCT01087502,rcs,age10'' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.002,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,value_1,-0.49,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,age10,-0.897,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,age10,0.079,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,age10',0.721,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,age10',-0.053,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,age10',-0.858,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,age10'',-0.637,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,age10'',0.056,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,age10'',0.764,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10',age10'',-0.979,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,arm_f=_2_Linagliptin,-0.58,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,arm_f=_2_Linagliptin,0.038,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,arm_f=_2_Linagliptin,0.637,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10',arm_f=_2_Linagliptin,-0.516,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10'',arm_f=_2_Linagliptin,0.452,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,sex,0.118,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,sex,-0.05,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,sex,-0.197,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10',sex,0.183,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10'',sex,-0.155,hba1c,locf
34,NCT01194830,NCT01194830,rcs,arm_f=_2_Linagliptin,sex,-0.071,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,age10 * arm_f=_2_Linagliptin,0.578,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,age10 * arm_f=_2_Linagliptin,-0.039,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,age10 * arm_f=_2_Linagliptin,-0.65,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10',age10 * arm_f=_2_Linagliptin,0.558,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10'',age10 * arm_f=_2_Linagliptin,-0.497,hba1c,locf
34,NCT01194830,NCT01194830,rcs,arm_f=_2_Linagliptin,age10 * arm_f=_2_Linagliptin,-0.99,hba1c,locf
34,NCT01194830,NCT01194830,rcs,sex,age10 * arm_f=_2_Linagliptin,0.128,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,age10' * arm_f=_2_Linagliptin,-0.492,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,age10' * arm_f=_2_Linagliptin,0.07,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,age10' * arm_f=_2_Linagliptin,0.567,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10',age10' * arm_f=_2_Linagliptin,-0.659,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10'',age10' * arm_f=_2_Linagliptin,0.646,hba1c,locf
34,NCT01194830,NCT01194830,rcs,arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,0.818,hba1c,locf
34,NCT01194830,NCT01194830,rcs,sex,age10' * arm_f=_2_Linagliptin,-0.122,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10 * arm_f=_2_Linagliptin,age10' * arm_f=_2_Linagliptin,-0.867,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,age10'' * arm_f=_2_Linagliptin,0.441,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,age10'' * arm_f=_2_Linagliptin,-0.075,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,age10'' * arm_f=_2_Linagliptin,-0.509,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10',age10'' * arm_f=_2_Linagliptin,0.651,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10'',age10'' * arm_f=_2_Linagliptin,-0.665,hba1c,locf
34,NCT01194830,NCT01194830,rcs,arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.726,hba1c,locf
34,NCT01194830,NCT01194830,rcs,sex,age10'' * arm_f=_2_Linagliptin,0.104,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10 * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,0.779,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10' * arm_f=_2_Linagliptin,age10'' * arm_f=_2_Linagliptin,-0.981,hba1c,locf
34,NCT01194830,NCT01194830,rcs,Intercept,arm_f=_2_Linagliptin * sex,-0.051,hba1c,locf
34,NCT01194830,NCT01194830,rcs,value_1,arm_f=_2_Linagliptin * sex,-0.028,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10,arm_f=_2_Linagliptin * sex,0.131,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10',arm_f=_2_Linagliptin * sex,-0.123,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10'',arm_f=_2_Linagliptin * sex,0.103,hba1c,locf
34,NCT01194830,NCT01194830,rcs,arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.003,hba1c,locf
34,NCT01194830,NCT01194830,rcs,sex,arm_f=_2_Linagliptin * sex,-0.686,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10 * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.083,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,0.049,hba1c,locf
34,NCT01194830,NCT01194830,rcs,age10'' * arm_f=_2_Linagliptin,arm_f=_2_Linagliptin * sex,-0.027,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,value_1,-0.339,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,age10,-0.948,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,age10,0.039,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,age10',0.829,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,age10',0.008,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10,age10',-0.92,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,age10'',-0.77,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,age10'',-0.014,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10,age10'',0.864,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10',age10'',-0.989,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,arm_f=_2_Empagliflozin 10-25mg,-0.732,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,arm_f=_2_Empagliflozin 10-25mg,0.011,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10,arm_f=_2_Empagliflozin 10-25mg,0.769,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10',arm_f=_2_Empagliflozin 10-25mg,-0.684,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10'',arm_f=_2_Empagliflozin 10-25mg,0.637,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,sex,0.158,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,sex,-0.125,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10,sex,-0.165,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10',sex,0.086,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10'',sex,-0.058,hba1c,locf
34,NCT02182830,NCT02182830,rcs,arm_f=_2_Empagliflozin 10-25mg,sex,-0.097,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,age10 * arm_f=_2_Empagliflozin 10-25mg,0.722,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,age10 * arm_f=_2_Empagliflozin 10-25mg,-0.012,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10,age10 * arm_f=_2_Empagliflozin 10-25mg,-0.767,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10',age10 * arm_f=_2_Empagliflozin 10-25mg,0.706,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10'',age10 * arm_f=_2_Empagliflozin 10-25mg,-0.664,hba1c,locf
34,NCT02182830,NCT02182830,rcs,arm_f=_2_Empagliflozin 10-25mg,age10 * arm_f=_2_Empagliflozin 10-25mg,-0.993,hba1c,locf
34,NCT02182830,NCT02182830,rcs,sex,age10 * arm_f=_2_Empagliflozin 10-25mg,0.124,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,age10' * arm_f=_2_Empagliflozin 10-25mg,-0.576,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,age10' * arm_f=_2_Empagliflozin 10-25mg,-0.037,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10,age10' * arm_f=_2_Empagliflozin 10-25mg,0.65,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10',age10' * arm_f=_2_Empagliflozin 10-25mg,-0.708,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10'',age10' * arm_f=_2_Empagliflozin 10-25mg,0.7,hba1c,locf
34,NCT02182830,NCT02182830,rcs,arm_f=_2_Empagliflozin 10-25mg,age10' * arm_f=_2_Empagliflozin 10-25mg,0.864,hba1c,locf
34,NCT02182830,NCT02182830,rcs,sex,age10' * arm_f=_2_Empagliflozin 10-25mg,-0.057,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10 * arm_f=_2_Empagliflozin 10-25mg,age10' * arm_f=_2_Empagliflozin 10-25mg,-0.904,hba1c,locf
34,NCT02182830,NCT02182830,rcs,Intercept,age10'' * arm_f=_2_Empagliflozin 10-25mg,0.493,hba1c,locf
34,NCT02182830,NCT02182830,rcs,value_1,age10'' * arm_f=_2_Empagliflozin 10-25mg,0.057,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10,age10'' * arm_f=_2_Empagliflozin 10-25mg,-0.57,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10',age10'' * arm_f=_2_Empagliflozin 10-25mg,0.655,hba1c,locf
34,NCT02182830,NCT02182830,rcs,age10'',age10'' * arm_f=_2_Empagliflozin 10-25mg,-0.662,hba1c,locf
34,NCT02182830,NCT02182830,rcs,arm_f=_2_Empagliflozin 10-25mg,age10'' * arm_f=_2_Empagliflozin 10-25mg,-0.782,hba1c,locf
34,NCT02182830,NCT02182830,rcs,sex,age10'' * arm_f=_2_Empagliflozin 10-25mg,0.032,hba1c,locf
