nct_id,nct_id2,models,row,col,r
NCT01648582,NCT01648582,f5,value_1,arm_f_2_Dulaglutide 1.5,0.743
NCT01648582,NCT01648582,f5,arm_f_2_Dulaglutide 0.75,arm_f_2_Dulaglutide 1.5,0.54
NCT01648582,NCT01648582,f5,(Intercept),value_1:arm_f_2_Dulaglutide 0.75,0.716
NCT01648582,NCT01648582,f5,value_1,value_1:arm_f_2_Dulaglutide 0.75,-0.721
NCT01648582,NCT01648582,f5,arm_f_2_Dulaglutide 0.75,value_1:arm_f_2_Dulaglutide 0.75,-0.992
NCT01648582,NCT01648582,f5,arm_f_2_Dulaglutide 1.5,value_1:arm_f_2_Dulaglutide 0.75,-0.536
NCT01648582,NCT01648582,f5,(Intercept),value_1:arm_f_2_Dulaglutide 1.5,0.749
NCT01648582,NCT01648582,f5,value_1,value_1:arm_f_2_Dulaglutide 1.5,-0.754
NCT01648582,NCT01648582,f5,arm_f_2_Dulaglutide 0.75,value_1:arm_f_2_Dulaglutide 1.5,-0.54
NCT01648582,NCT01648582,f5,arm_f_2_Dulaglutide 1.5,value_1:arm_f_2_Dulaglutide 1.5,-0.991
NCT01648582,NCT01648582,f5,value_1:arm_f_2_Dulaglutide 0.75,value_1:arm_f_2_Dulaglutide 1.5,0.544
NCT01558271,NCT01558271,f5,(Intercept),value_1,-0.995
NCT01558271,NCT01558271,f5,(Intercept),arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.884
NCT01558271,NCT01558271,f5,value_1,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.88
NCT01558271,NCT01558271,f5,(Intercept),"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.841
NCT01558271,NCT01558271,f5,value_1,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.837
NCT01558271,NCT01558271,f5,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.743
NCT01558271,NCT01558271,f5,(Intercept),value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,0.878
NCT01558271,NCT01558271,f5,value_1,value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.883
NCT01558271,NCT01558271,f5,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.995
NCT01558271,NCT01558271,f5,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,-0.739
NCT01558271,NCT01558271,f5,(Intercept),"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.834
NCT01558271,NCT01558271,f5,value_1,"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.838
NCT01558271,NCT01558271,f5,arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.737
NCT01558271,NCT01558271,f5,"arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining","value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",-0.995
NCT01558271,NCT01558271,f5,value_1:arm_f_2_Dulaglutide for 26 weeks blinded then 26 weeks open,"value_1:arm_f_2_Liraglutide 0.3mg first week, 0.6mg second week then 0.9mg remaining",0.74
NCT02750410,NCT02750410,f5,(Intercept),value_1,-0.996
NCT02750410,NCT02750410,f5,(Intercept),arm_f_2_Dula,-0.867
NCT02750410,NCT02750410,f5,value_1,arm_f_2_Dula,0.863
NCT02750410,NCT02750410,f5,(Intercept),value_1:arm_f_2_Dula,0.859
NCT02750410,NCT02750410,f5,value_1,value_1:arm_f_2_Dula,-0.863
NCT02750410,NCT02750410,f5,arm_f_2_Dula,value_1:arm_f_2_Dula,-0.996
NCT01768559,NCT01768559,f5,(Intercept),value_1,-0.997
NCT01768559,NCT01768559,f5,(Intercept),arm_f_2_Lixisenatide,-0.548
NCT01768559,NCT01768559,f5,value_1,arm_f_2_Lixisenatide,0.546
NCT01768559,NCT01768559,f5,(Intercept),value_1:arm_f_2_Lixisenatide,0.547
NCT01768559,NCT01768559,f5,value_1,value_1:arm_f_2_Lixisenatide,-0.548
NCT01768559,NCT01768559,f5,arm_f_2_Lixisenatide,value_1:arm_f_2_Lixisenatide,-0.997
NCT00975286,NCT00975286,f5,(Intercept),value_1,-0.997
NCT00975286,NCT00975286,f5,(Intercept),arm_f_2_GLP1 PLUS INSULIN BASAL,-0.708
NCT00975286,NCT00975286,f5,value_1,arm_f_2_GLP1 PLUS INSULIN BASAL,0.706
NCT00975286,NCT00975286,f5,(Intercept),value_1:arm_f_2_GLP1 PLUS INSULIN BASAL,0.705
NCT00975286,NCT00975286,f5,value_1,value_1:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.707
NCT00975286,NCT00975286,f5,arm_f_2_GLP1 PLUS INSULIN BASAL,value_1:arm_f_2_GLP1 PLUS INSULIN BASAL,-0.997
NCT01632007,NCT01632007,f5,(Intercept),value_1,-0.995
NCT01632007,NCT01632007,f5,(Intercept),arm_f_2_Alogliptin,-0.809
NCT01632007,NCT01632007,f5,value_1,arm_f_2_Alogliptin,0.805
NCT01632007,NCT01632007,f5,(Intercept),arm_f_2_Trelagliptin,-0.802
NCT01632007,NCT01632007,f5,value_1,arm_f_2_Trelagliptin,0.798
NCT01632007,NCT01632007,f5,arm_f_2_Alogliptin,arm_f_2_Trelagliptin,0.649
NCT01632007,NCT01632007,f5,(Intercept),value_1:arm_f_2_Alogliptin,0.811
NCT01632007,NCT01632007,f5,value_1,value_1:arm_f_2_Alogliptin,-0.816
NCT01632007,NCT01632007,f5,arm_f_2_Alogliptin,value_1:arm_f_2_Alogliptin,-0.995
NCT01632007,NCT01632007,f5,arm_f_2_Trelagliptin,value_1:arm_f_2_Alogliptin,-0.651
NCT01632007,NCT01632007,f5,(Intercept),value_1:arm_f_2_Trelagliptin,0.799
NCT01632007,NCT01632007,f5,value_1,value_1:arm_f_2_Trelagliptin,-0.803
NCT01632007,NCT01632007,f5,arm_f_2_Alogliptin,value_1:arm_f_2_Trelagliptin,-0.646
NCT01632007,NCT01632007,f5,arm_f_2_Trelagliptin,value_1:arm_f_2_Trelagliptin,-0.995
NCT01632007,NCT01632007,f5,value_1:arm_f_2_Alogliptin,value_1:arm_f_2_Trelagliptin,0.655
NCT01619059,NCT01619059,f5,(Intercept),value_1,-0.993
NCT01619059,NCT01619059,f5,(Intercept),arm_f_2_SAXA PLUS DAPA PLUS MET,-0.672
NCT01619059,NCT01619059,f5,value_1,arm_f_2_SAXA PLUS DAPA PLUS MET,0.667
NCT01619059,NCT01619059,f5,(Intercept),value_1:arm_f_2_SAXA PLUS DAPA PLUS MET,0.67
NCT01619059,NCT01619059,f5,value_1,value_1:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.674
NCT01619059,NCT01619059,f5,arm_f_2_SAXA PLUS DAPA PLUS MET,value_1:arm_f_2_SAXA PLUS DAPA PLUS MET,-0.994
NCT00819091,NCT00819091,f6,(Intercept),value_1,-0.907
NCT00819091,NCT00819091,f6,(Intercept),age10,-0.42
NCT00819091,NCT00819091,f6,value_1,age10,0.007
NCT00819091,NCT00819091,f6,(Intercept),"arm_f_2_Linagliptin, 5 mg tablet",-0.821
NCT00819091,NCT00819091,f6,value_1,"arm_f_2_Linagliptin, 5 mg tablet",0.745
NCT00819091,NCT00819091,f6,age10,"arm_f_2_Linagliptin, 5 mg tablet",0.345
NCT00819091,NCT00819091,f6,(Intercept),"age10:arm_f_2_Linagliptin, 5 mg tablet",0.335
NCT00819091,NCT00819091,f6,value_1,"age10:arm_f_2_Linagliptin, 5 mg tablet",-0.005
NCT00819091,NCT00819091,f6,age10,"age10:arm_f_2_Linagliptin, 5 mg tablet",-0.798
NCT00819091,NCT00819091,f6,"arm_f_2_Linagliptin, 5 mg tablet","age10:arm_f_2_Linagliptin, 5 mg tablet",-0.481
NCT00819091,NCT00819091,f6,(Intercept),"value_1:arm_f_2_Linagliptin, 5 mg tablet",0.77
NCT00819091,NCT00819091,f6,value_1,"value_1:arm_f_2_Linagliptin, 5 mg tablet",-0.849
NCT00819091,NCT00819091,f6,age10,"value_1:arm_f_2_Linagliptin, 5 mg tablet",-0.006
NCT00819091,NCT00819091,f6,"arm_f_2_Linagliptin, 5 mg tablet","value_1:arm_f_2_Linagliptin, 5 mg tablet",-0.9
NCT00819091,NCT00819091,f6,"age10:arm_f_2_Linagliptin, 5 mg tablet","value_1:arm_f_2_Linagliptin, 5 mg tablet",0.059
NCT00800683,NCT00800683,f6,(Intercept),value_1,-0.846
NCT00800683,NCT00800683,f6,(Intercept),age10,-0.712
NCT00800683,NCT00800683,f6,value_1,age10,0.237
NCT00800683,NCT00800683,f6,(Intercept),arm_f_2_Placebo,-0.64
NCT00800683,NCT00800683,f6,value_1,arm_f_2_Placebo,0.541
NCT00800683,NCT00800683,f6,age10,arm_f_2_Placebo,0.456
NCT00800683,NCT00800683,f6,(Intercept),age10:arm_f_2_Placebo,0.463
NCT00800683,NCT00800683,f6,value_1,age10:arm_f_2_Placebo,-0.154
NCT00800683,NCT00800683,f6,age10,age10:arm_f_2_Placebo,-0.651
NCT00800683,NCT00800683,f6,arm_f_2_Placebo,age10:arm_f_2_Placebo,-0.691
NCT00800683,NCT00800683,f6,(Intercept),value_1:arm_f_2_Placebo,0.531
NCT00800683,NCT00800683,f6,value_1,value_1:arm_f_2_Placebo,-0.628
NCT00800683,NCT00800683,f6,age10,value_1:arm_f_2_Placebo,-0.149
NCT00800683,NCT00800683,f6,arm_f_2_Placebo,value_1:arm_f_2_Placebo,-0.846
NCT00800683,NCT00800683,f6,age10:arm_f_2_Placebo,value_1:arm_f_2_Placebo,0.207
NCT00740051,NCT00740051,f6,(Intercept),value_1,-0.871
NCT00740051,NCT00740051,f6,(Intercept),age10,-0.659
NCT00740051,NCT00740051,f6,value_1,age10,0.214
NCT00740051,NCT00740051,f6,(Intercept),"arm_f_2_Linagliptin, 5mg tablet",-0.849
NCT00740051,NCT00740051,f6,value_1,"arm_f_2_Linagliptin, 5mg tablet",0.74
NCT00740051,NCT00740051,f6,age10,"arm_f_2_Linagliptin, 5mg tablet",0.559
NCT00740051,NCT00740051,f6,(Intercept),"age10:arm_f_2_Linagliptin, 5mg tablet",0.556
NCT00740051,NCT00740051,f6,value_1,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.18
NCT00740051,NCT00740051,f6,age10,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.844
NCT00740051,NCT00740051,f6,"arm_f_2_Linagliptin, 5mg tablet","age10:arm_f_2_Linagliptin, 5mg tablet",-0.634
NCT00740051,NCT00740051,f6,(Intercept),"value_1:arm_f_2_Linagliptin, 5mg tablet",0.727
NCT00740051,NCT00740051,f6,value_1,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.835
NCT00740051,NCT00740051,f6,age10,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.178
NCT00740051,NCT00740051,f6,"arm_f_2_Linagliptin, 5mg tablet","value_1:arm_f_2_Linagliptin, 5mg tablet",-0.868
NCT00740051,NCT00740051,f6,"age10:arm_f_2_Linagliptin, 5mg tablet","value_1:arm_f_2_Linagliptin, 5mg tablet",0.176
NCT00996658,NCT00996658,f6,(Intercept),value_1,-0.859
NCT00996658,NCT00996658,f6,(Intercept),age10,-0.527
NCT00996658,NCT00996658,f6,value_1,age10,0.024
NCT00996658,NCT00996658,f6,(Intercept),arm_f_2_Linagliptin 5 mg tablet,-0.851
NCT00996658,NCT00996658,f6,value_1,arm_f_2_Linagliptin 5 mg tablet,0.731
NCT00996658,NCT00996658,f6,age10,arm_f_2_Linagliptin 5 mg tablet,0.448
NCT00996658,NCT00996658,f6,(Intercept),age10:arm_f_2_Linagliptin 5 mg tablet,0.451
NCT00996658,NCT00996658,f6,value_1,age10:arm_f_2_Linagliptin 5 mg tablet,-0.021
NCT00996658,NCT00996658,f6,age10,age10:arm_f_2_Linagliptin 5 mg tablet,-0.855
NCT00996658,NCT00996658,f6,arm_f_2_Linagliptin 5 mg tablet,age10:arm_f_2_Linagliptin 5 mg tablet,-0.515
NCT00996658,NCT00996658,f6,(Intercept),value_1:arm_f_2_Linagliptin 5 mg tablet,0.723
NCT00996658,NCT00996658,f6,value_1,value_1:arm_f_2_Linagliptin 5 mg tablet,-0.842
NCT00996658,NCT00996658,f6,age10,value_1:arm_f_2_Linagliptin 5 mg tablet,-0.02
NCT00996658,NCT00996658,f6,arm_f_2_Linagliptin 5 mg tablet,value_1:arm_f_2_Linagliptin 5 mg tablet,-0.863
NCT00996658,NCT00996658,f6,age10:arm_f_2_Linagliptin 5 mg tablet,value_1:arm_f_2_Linagliptin 5 mg tablet,0.018
NCT01084005,NCT01084005,f6,(Intercept),value_1,-0.544
NCT01084005,NCT01084005,f6,(Intercept),age10,-0.857
NCT01084005,NCT01084005,f6,value_1,age10,0.036
NCT01084005,NCT01084005,f6,(Intercept),"arm_f_2_Linagliptin, 5mg tablet",-0.823
NCT01084005,NCT01084005,f6,value_1,"arm_f_2_Linagliptin, 5mg tablet",0.448
NCT01084005,NCT01084005,f6,age10,"arm_f_2_Linagliptin, 5mg tablet",0.706
NCT01084005,NCT01084005,f6,(Intercept),"age10:arm_f_2_Linagliptin, 5mg tablet",0.698
NCT01084005,NCT01084005,f6,value_1,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.029
NCT01084005,NCT01084005,f6,age10,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.814
NCT01084005,NCT01084005,f6,"arm_f_2_Linagliptin, 5mg tablet","age10:arm_f_2_Linagliptin, 5mg tablet",-0.864
NCT01084005,NCT01084005,f6,(Intercept),"value_1:arm_f_2_Linagliptin, 5mg tablet",0.46
NCT01084005,NCT01084005,f6,value_1,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.846
NCT01084005,NCT01084005,f6,age10,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.03
NCT01084005,NCT01084005,f6,"arm_f_2_Linagliptin, 5mg tablet","value_1:arm_f_2_Linagliptin, 5mg tablet",-0.531
NCT01084005,NCT01084005,f6,"age10:arm_f_2_Linagliptin, 5mg tablet","value_1:arm_f_2_Linagliptin, 5mg tablet",0.033
NCT01087502,NCT01087502,f6,(Intercept),value_1,-0.801
NCT01087502,NCT01087502,f6,(Intercept),age10,-0.697
NCT01087502,NCT01087502,f6,value_1,age10,0.136
NCT01087502,NCT01087502,f6,(Intercept),"arm_f_2_Linagliptin, 5mg tablet",-0.685
NCT01087502,NCT01087502,f6,value_1,"arm_f_2_Linagliptin, 5mg tablet",0.548
NCT01087502,NCT01087502,f6,age10,"arm_f_2_Linagliptin, 5mg tablet",0.477
NCT01087502,NCT01087502,f6,(Intercept),"age10:arm_f_2_Linagliptin, 5mg tablet",0.48
NCT01087502,NCT01087502,f6,value_1,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.094
NCT01087502,NCT01087502,f6,age10,"age10:arm_f_2_Linagliptin, 5mg tablet",-0.689
NCT01087502,NCT01087502,f6,"arm_f_2_Linagliptin, 5mg tablet","age10:arm_f_2_Linagliptin, 5mg tablet",-0.678
NCT01087502,NCT01087502,f6,(Intercept),"value_1:arm_f_2_Linagliptin, 5mg tablet",0.538
NCT01087502,NCT01087502,f6,value_1,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.672
NCT01087502,NCT01087502,f6,age10,"value_1:arm_f_2_Linagliptin, 5mg tablet",-0.091
NCT01087502,NCT01087502,f6,"arm_f_2_Linagliptin, 5mg tablet","value_1:arm_f_2_Linagliptin, 5mg tablet",-0.796
NCT01087502,NCT01087502,f6,"age10:arm_f_2_Linagliptin, 5mg tablet","value_1:arm_f_2_Linagliptin, 5mg tablet",0.103
NCT01194830,NCT01194830,f6,(Intercept),value_1,-0.84
NCT01194830,NCT01194830,f6,(Intercept),age10,-0.652
NCT01194830,NCT01194830,f6,value_1,age10,0.148
NCT01194830,NCT01194830,f6,(Intercept),arm_f_2_Linagliptin,-0.635
NCT01194830,NCT01194830,f6,value_1,arm_f_2_Linagliptin,0.533
NCT01194830,NCT01194830,f6,age10,arm_f_2_Linagliptin,0.414
NCT01194830,NCT01194830,f6,(Intercept),age10:arm_f_2_Linagliptin,0.447
NCT01194830,NCT01194830,f6,value_1,age10:arm_f_2_Linagliptin,-0.101
NCT01194830,NCT01194830,f6,age10,age10:arm_f_2_Linagliptin,-0.685
NCT01194830,NCT01194830,f6,arm_f_2_Linagliptin,age10:arm_f_2_Linagliptin,-0.65
NCT01194830,NCT01194830,f6,(Intercept),value_1:arm_f_2_Linagliptin,0.524
NCT01194830,NCT01194830,f6,value_1,value_1:arm_f_2_Linagliptin,-0.624
NCT01194830,NCT01194830,f6,age10,value_1:arm_f_2_Linagliptin,-0.092
NCT01194830,NCT01194830,f6,arm_f_2_Linagliptin,value_1:arm_f_2_Linagliptin,-0.867
NCT01194830,NCT01194830,f6,age10:arm_f_2_Linagliptin,value_1:arm_f_2_Linagliptin,0.196
NCT02182830,NCT02182830,f6,(Intercept),value_1,-0.831
NCT02182830,NCT02182830,f6,(Intercept),age10,-0.696
NCT02182830,NCT02182830,f6,value_1,age10,0.19
NCT02182830,NCT02182830,f6,(Intercept),arm_f_2_10mg SLASH 25mg,-0.662
NCT02182830,NCT02182830,f6,value_1,arm_f_2_10mg SLASH 25mg,0.551
NCT02182830,NCT02182830,f6,age10,arm_f_2_10mg SLASH 25mg,0.461
NCT02182830,NCT02182830,f6,(Intercept),age10:arm_f_2_10mg SLASH 25mg,0.496
NCT02182830,NCT02182830,f6,value_1,age10:arm_f_2_10mg SLASH 25mg,-0.135
NCT02182830,NCT02182830,f6,age10,age10:arm_f_2_10mg SLASH 25mg,-0.712
NCT02182830,NCT02182830,f6,arm_f_2_10mg SLASH 25mg,age10:arm_f_2_10mg SLASH 25mg,-0.657
NCT02182830,NCT02182830,f6,(Intercept),value_1:arm_f_2_10mg SLASH 25mg,0.525
NCT02182830,NCT02182830,f6,value_1,value_1:arm_f_2_10mg SLASH 25mg,-0.631
NCT02182830,NCT02182830,f6,age10,value_1:arm_f_2_10mg SLASH 25mg,-0.12
NCT02182830,NCT02182830,f6,arm_f_2_10mg SLASH 25mg,value_1:arm_f_2_10mg SLASH 25mg,-0.859
NCT02182830,NCT02182830,f6,age10:arm_f_2_10mg SLASH 25mg,value_1:arm_f_2_10mg SLASH 25mg,0.187
NCT02453555,NCT02453555,f6,(Intercept),value_1,-0.921
NCT02453555,NCT02453555,f6,(Intercept),age10,-0.541
NCT02453555,NCT02453555,f6,value_1,age10,0.179
NCT02453555,NCT02453555,f6,(Intercept),arm_f_2_FDC EmpaLina titr,-0.807
NCT02453555,NCT02453555,f6,value_1,arm_f_2_FDC EmpaLina titr,0.744
NCT02453555,NCT02453555,f6,age10,arm_f_2_FDC EmpaLina titr,0.437
NCT02453555,NCT02453555,f6,(Intercept),age10:arm_f_2_FDC EmpaLina titr,0.43
NCT02453555,NCT02453555,f6,value_1,age10:arm_f_2_FDC EmpaLina titr,-0.142
NCT02453555,NCT02453555,f6,age10,age10:arm_f_2_FDC EmpaLina titr,-0.794
NCT02453555,NCT02453555,f6,arm_f_2_FDC EmpaLina titr,age10:arm_f_2_FDC EmpaLina titr,-0.511
NCT02453555,NCT02453555,f6,(Intercept),value_1:arm_f_2_FDC EmpaLina titr,0.734
NCT02453555,NCT02453555,f6,value_1,value_1:arm_f_2_FDC EmpaLina titr,-0.796
NCT02453555,NCT02453555,f6,age10,value_1:arm_f_2_FDC EmpaLina titr,-0.142
NCT02453555,NCT02453555,f6,arm_f_2_FDC EmpaLina titr,value_1:arm_f_2_FDC EmpaLina titr,-0.917
NCT02453555,NCT02453555,f6,age10:arm_f_2_FDC EmpaLina titr,value_1:arm_f_2_FDC EmpaLina titr,0.134
NCT00763451,NCT00763451,f6,(Intercept),value_1,-0.866
NCT00763451,NCT00763451,f6,(Intercept),age10,-0.584
NCT00763451,NCT00763451,f6,value_1,age10,0.109
NCT00763451,NCT00763451,f6,(Intercept),arm_f_2_Lixisenatide 1-step titration,-0.691
NCT00763451,NCT00763451,f6,value_1,arm_f_2_Lixisenatide 1-step titration,0.599
NCT00763451,NCT00763451,f6,age10,arm_f_2_Lixisenatide 1-step titration,0.404
NCT00763451,NCT00763451,f6,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.717
NCT00763451,NCT00763451,f6,value_1,arm_f_2_Lixisenatide 2-step titration,0.621
NCT00763451,NCT00763451,f6,age10,arm_f_2_Lixisenatide 2-step titration,0.419
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 1-step titration,arm_f_2_Lixisenatide 2-step titration,0.496
NCT00763451,NCT00763451,f6,(Intercept),age10:arm_f_2_Lixisenatide 1-step titration,0.392
NCT00763451,NCT00763451,f6,value_1,age10:arm_f_2_Lixisenatide 1-step titration,-0.073
NCT00763451,NCT00763451,f6,age10,age10:arm_f_2_Lixisenatide 1-step titration,-0.671
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.598
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 1-step titration,-0.281
NCT00763451,NCT00763451,f6,(Intercept),age10:arm_f_2_Lixisenatide 2-step titration,0.394
NCT00763451,NCT00763451,f6,value_1,age10:arm_f_2_Lixisenatide 2-step titration,-0.073
NCT00763451,NCT00763451,f6,age10,age10:arm_f_2_Lixisenatide 2-step titration,-0.674
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.272
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.586
NCT00763451,NCT00763451,f6,age10:arm_f_2_Lixisenatide 1-step titration,age10:arm_f_2_Lixisenatide 2-step titration,0.452
NCT00763451,NCT00763451,f6,(Intercept),value_1:arm_f_2_Lixisenatide 1-step titration,0.604
NCT00763451,NCT00763451,f6,value_1,value_1:arm_f_2_Lixisenatide 1-step titration,-0.698
NCT00763451,NCT00763451,f6,age10,value_1:arm_f_2_Lixisenatide 1-step titration,-0.076
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 1-step titration,value_1:arm_f_2_Lixisenatide 1-step titration,-0.866
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 2-step titration,value_1:arm_f_2_Lixisenatide 1-step titration,-0.433
NCT00763451,NCT00763451,f6,age10:arm_f_2_Lixisenatide 1-step titration,value_1:arm_f_2_Lixisenatide 1-step titration,0.126
NCT00763451,NCT00763451,f6,age10:arm_f_2_Lixisenatide 2-step titration,value_1:arm_f_2_Lixisenatide 1-step titration,0.051
NCT00763451,NCT00763451,f6,(Intercept),value_1:arm_f_2_Lixisenatide 2-step titration,0.625
NCT00763451,NCT00763451,f6,value_1,value_1:arm_f_2_Lixisenatide 2-step titration,-0.722
NCT00763451,NCT00763451,f6,age10,value_1:arm_f_2_Lixisenatide 2-step titration,-0.078
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 1-step titration,value_1:arm_f_2_Lixisenatide 2-step titration,-0.432
NCT00763451,NCT00763451,f6,arm_f_2_Lixisenatide 2-step titration,value_1:arm_f_2_Lixisenatide 2-step titration,-0.858
NCT00763451,NCT00763451,f6,age10:arm_f_2_Lixisenatide 1-step titration,value_1:arm_f_2_Lixisenatide 2-step titration,0.053
NCT00763451,NCT00763451,f6,age10:arm_f_2_Lixisenatide 2-step titration,value_1:arm_f_2_Lixisenatide 2-step titration,0.095
NCT00763451,NCT00763451,f6,value_1:arm_f_2_Lixisenatide 1-step titration,value_1:arm_f_2_Lixisenatide 2-step titration,0.504
NCT00976937,NCT00976937,f6,(Intercept),value_1,-0.667
NCT00976937,NCT00976937,f6,(Intercept),age10,-0.748
NCT00976937,NCT00976937,f6,value_1,age10,0.01
NCT00976937,NCT00976937,f6,(Intercept),arm_f_2_Lixisenatide,-0.724
NCT00976937,NCT00976937,f6,value_1,arm_f_2_Lixisenatide,0.482
NCT00976937,NCT00976937,f6,age10,arm_f_2_Lixisenatide,0.541
NCT00976937,NCT00976937,f6,(Intercept),age10:arm_f_2_Lixisenatide,0.554
NCT00976937,NCT00976937,f6,value_1,age10:arm_f_2_Lixisenatide,-0.007
NCT00976937,NCT00976937,f6,age10,age10:arm_f_2_Lixisenatide,-0.741
NCT00976937,NCT00976937,f6,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.695
NCT00976937,NCT00976937,f6,(Intercept),value_1:arm_f_2_Lixisenatide,0.447
NCT00976937,NCT00976937,f6,value_1,value_1:arm_f_2_Lixisenatide,-0.67
NCT00976937,NCT00976937,f6,age10,value_1:arm_f_2_Lixisenatide,-0.007
NCT00976937,NCT00976937,f6,arm_f_2_Lixisenatide,value_1:arm_f_2_Lixisenatide,-0.691
NCT00976937,NCT00976937,f6,age10:arm_f_2_Lixisenatide,value_1:arm_f_2_Lixisenatide,-0.034
NCT00866658,NCT00866658,f6,(Intercept),value_1,-0.899
NCT00866658,NCT00866658,f6,(Intercept),age10,-0.518
NCT00866658,NCT00866658,f6,value_1,age10,0.099
NCT00866658,NCT00866658,f6,(Intercept),arm_f_2_Lixisenatide 2-step titration,-0.687
NCT00866658,NCT00866658,f6,value_1,arm_f_2_Lixisenatide 2-step titration,0.618
NCT00866658,NCT00866658,f6,age10,arm_f_2_Lixisenatide 2-step titration,0.355
NCT00866658,NCT00866658,f6,(Intercept),age10:arm_f_2_Lixisenatide 2-step titration,0.364
NCT00866658,NCT00866658,f6,value_1,age10:arm_f_2_Lixisenatide 2-step titration,-0.07
NCT00866658,NCT00866658,f6,age10,age10:arm_f_2_Lixisenatide 2-step titration,-0.704
NCT00866658,NCT00866658,f6,arm_f_2_Lixisenatide 2-step titration,age10:arm_f_2_Lixisenatide 2-step titration,-0.534
NCT00866658,NCT00866658,f6,(Intercept),value_1:arm_f_2_Lixisenatide 2-step titration,0.625
NCT00866658,NCT00866658,f6,value_1,value_1:arm_f_2_Lixisenatide 2-step titration,-0.695
NCT00866658,NCT00866658,f6,age10,value_1:arm_f_2_Lixisenatide 2-step titration,-0.069
NCT00866658,NCT00866658,f6,arm_f_2_Lixisenatide 2-step titration,value_1:arm_f_2_Lixisenatide 2-step titration,-0.904
NCT00866658,NCT00866658,f6,age10:arm_f_2_Lixisenatide 2-step titration,value_1:arm_f_2_Lixisenatide 2-step titration,0.128
NCT01169779,NCT01169779,f6,(Intercept),value_1,-0.91
NCT01169779,NCT01169779,f6,(Intercept),age10,-0.401
NCT01169779,NCT01169779,f6,value_1,age10,-0.006
NCT01169779,NCT01169779,f6,(Intercept),arm_f_2_Lixisenatide,-0.723
NCT01169779,NCT01169779,f6,value_1,arm_f_2_Lixisenatide,0.658
NCT01169779,NCT01169779,f6,age10,arm_f_2_Lixisenatide,0.29
NCT01169779,NCT01169779,f6,(Intercept),age10:arm_f_2_Lixisenatide,0.279
NCT01169779,NCT01169779,f6,value_1,age10:arm_f_2_Lixisenatide,0.004
NCT01169779,NCT01169779,f6,age10,age10:arm_f_2_Lixisenatide,-0.696
NCT01169779,NCT01169779,f6,arm_f_2_Lixisenatide,age10:arm_f_2_Lixisenatide,-0.484
NCT01169779,NCT01169779,f6,(Intercept),value_1:arm_f_2_Lixisenatide,0.69
