nct_id,nct_id2,outcome,models,row,col,r
NCT00838916,NCT00838916,ae_sae,glm,(Intercept),age10,-0.972
NCT00838916,NCT00838916,ae_sae,glm,(Intercept),arm_f_2_uaa10386,-0.794
NCT00838916,NCT00838916,ae_sae,glm,age10,arm_f_2_uaa10386,0.772
NCT00838916,NCT00838916,ae_sae,glm,(Intercept),sex,-0.184
NCT00838916,NCT00838916,ae_sae,glm,age10,sex,0.019
NCT00838916,NCT00838916,ae_sae,glm,arm_f_2_uaa10386,sex,0.146
NCT00838916,NCT00838916,ae_sae,glm,(Intercept),age10:arm_f_2_uaa10386,0.781
NCT00838916,NCT00838916,ae_sae,glm,age10,age10:arm_f_2_uaa10386,-0.804
NCT00838916,NCT00838916,ae_sae,glm,arm_f_2_uaa10386,age10:arm_f_2_uaa10386,-0.972
NCT00838916,NCT00838916,ae_sae,glm,sex,age10:arm_f_2_uaa10386,-0.016
NCT00838916,NCT00838916,ae_sae,glm,(Intercept),arm_f_2_uaa10386:sex,0.151
NCT00838916,NCT00838916,ae_sae,glm,age10,arm_f_2_uaa10386:sex,-0.016
NCT00838916,NCT00838916,ae_sae,glm,arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.151
NCT00838916,NCT00838916,ae_sae,glm,sex,arm_f_2_uaa10386:sex,-0.819
NCT00838916,NCT00838916,ae_sae,glm,age10:arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.02
NCT00838916,NCT00838916,ae_sae,glmnb,(Intercept),age10,-0.972
NCT00838916,NCT00838916,ae_sae,glmnb,(Intercept),arm_f_2_uaa10386,-0.794
NCT00838916,NCT00838916,ae_sae,glmnb,age10,arm_f_2_uaa10386,0.772
NCT00838916,NCT00838916,ae_sae,glmnb,(Intercept),sex,-0.184
NCT00838916,NCT00838916,ae_sae,glmnb,age10,sex,0.019
NCT00838916,NCT00838916,ae_sae,glmnb,arm_f_2_uaa10386,sex,0.146
NCT00838916,NCT00838916,ae_sae,glmnb,(Intercept),age10:arm_f_2_uaa10386,0.781
NCT00838916,NCT00838916,ae_sae,glmnb,age10,age10:arm_f_2_uaa10386,-0.803
NCT00838916,NCT00838916,ae_sae,glmnb,arm_f_2_uaa10386,age10:arm_f_2_uaa10386,-0.972
NCT00838916,NCT00838916,ae_sae,glmnb,sex,age10:arm_f_2_uaa10386,-0.016
NCT00838916,NCT00838916,ae_sae,glmnb,(Intercept),arm_f_2_uaa10386:sex,0.151
NCT00838916,NCT00838916,ae_sae,glmnb,age10,arm_f_2_uaa10386:sex,-0.016
NCT00838916,NCT00838916,ae_sae,glmnb,arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.151
NCT00838916,NCT00838916,ae_sae,glmnb,sex,arm_f_2_uaa10386:sex,-0.819
NCT00838916,NCT00838916,ae_sae,glmnb,age10:arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.02
NCT00838916,NCT00838916,ae_uti,glm,(Intercept),age10,-0.974
NCT00838916,NCT00838916,ae_uti,glm,(Intercept),arm_f_2_uaa10386,-0.851
NCT00838916,NCT00838916,ae_uti,glm,age10,arm_f_2_uaa10386,0.83
NCT00838916,NCT00838916,ae_uti,glm,(Intercept),sex,-0.18
NCT00838916,NCT00838916,ae_uti,glm,age10,sex,0.042
NCT00838916,NCT00838916,ae_uti,glm,arm_f_2_uaa10386,sex,0.153
NCT00838916,NCT00838916,ae_uti,glm,(Intercept),age10:arm_f_2_uaa10386,0.828
NCT00838916,NCT00838916,ae_uti,glm,age10,age10:arm_f_2_uaa10386,-0.85
NCT00838916,NCT00838916,ae_uti,glm,arm_f_2_uaa10386,age10:arm_f_2_uaa10386,-0.976
NCT00838916,NCT00838916,ae_uti,glm,sex,age10:arm_f_2_uaa10386,-0.035
NCT00838916,NCT00838916,ae_uti,glm,(Intercept),arm_f_2_uaa10386:sex,0.142
NCT00838916,NCT00838916,ae_uti,glm,age10,arm_f_2_uaa10386:sex,-0.033
NCT00838916,NCT00838916,ae_uti,glm,arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.122
NCT00838916,NCT00838916,ae_uti,glm,sex,arm_f_2_uaa10386:sex,-0.786
NCT00838916,NCT00838916,ae_uti,glm,age10:arm_f_2_uaa10386,arm_f_2_uaa10386:sex,0.003
NCT00838916,NCT00838916,ae_uti,glmnb,(Intercept),age10,-0.974
NCT00838916,NCT00838916,ae_uti,glmnb,(Intercept),arm_f_2_uaa10386,-0.851
NCT00838916,NCT00838916,ae_uti,glmnb,age10,arm_f_2_uaa10386,0.829
NCT00838916,NCT00838916,ae_uti,glmnb,(Intercept),sex,-0.181
NCT00838916,NCT00838916,ae_uti,glmnb,age10,sex,0.042
NCT00838916,NCT00838916,ae_uti,glmnb,arm_f_2_uaa10386,sex,0.154
NCT00838916,NCT00838916,ae_uti,glmnb,(Intercept),age10:arm_f_2_uaa10386,0.827
NCT00838916,NCT00838916,ae_uti,glmnb,age10,age10:arm_f_2_uaa10386,-0.849
NCT00838916,NCT00838916,ae_uti,glmnb,arm_f_2_uaa10386,age10:arm_f_2_uaa10386,-0.976
NCT00838916,NCT00838916,ae_uti,glmnb,sex,age10:arm_f_2_uaa10386,-0.036
NCT00838916,NCT00838916,ae_uti,glmnb,(Intercept),arm_f_2_uaa10386:sex,0.142
NCT00838916,NCT00838916,ae_uti,glmnb,age10,arm_f_2_uaa10386:sex,-0.033
NCT00838916,NCT00838916,ae_uti,glmnb,arm_f_2_uaa10386,arm_f_2_uaa10386:sex,-0.123
NCT00838916,NCT00838916,ae_uti,glmnb,sex,arm_f_2_uaa10386:sex,-0.786
NCT00838916,NCT00838916,ae_uti,glmnb,age10:arm_f_2_uaa10386,arm_f_2_uaa10386:sex,0.004
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),age10,-0.975
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),arm_f_2_uaa10389,-0.901
NCT00839527,NCT00839527,ae_gi,glm,age10,arm_f_2_uaa10389,0.879
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),arm_f_2_uaa10390,-0.868
NCT00839527,NCT00839527,ae_gi,glm,age10,arm_f_2_uaa10390,0.846
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10389,arm_f_2_uaa10390,0.783
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),sex,-0.018
NCT00839527,NCT00839527,ae_gi,glm,age10,sex,-0.134
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10389,sex,0.016
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10390,sex,0.016
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10389,0.882
NCT00839527,NCT00839527,ae_gi,glm,age10,age10:arm_f_2_uaa10389,-0.905
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.973
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.766
NCT00839527,NCT00839527,ae_gi,glm,sex,age10:arm_f_2_uaa10389,0.121
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),age10:arm_f_2_uaa10390,0.855
NCT00839527,NCT00839527,ae_gi,glm,age10,age10:arm_f_2_uaa10390,-0.877
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.77
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.974
NCT00839527,NCT00839527,ae_gi,glm,sex,age10:arm_f_2_uaa10390,0.117
NCT00839527,NCT00839527,ae_gi,glm,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.794
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),arm_f_2_uaa10389:sex,0.016
NCT00839527,NCT00839527,ae_gi,glm,age10,arm_f_2_uaa10389:sex,0.121
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.053
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.014
NCT00839527,NCT00839527,ae_gi,glm,sex,arm_f_2_uaa10389:sex,-0.903
NCT00839527,NCT00839527,ae_gi,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.106
NCT00839527,NCT00839527,ae_gi,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.106
NCT00839527,NCT00839527,ae_gi,glm,(Intercept),arm_f_2_uaa10390:sex,0.016
NCT00839527,NCT00839527,ae_gi,glm,age10,arm_f_2_uaa10390:sex,0.118
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.014
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.05
NCT00839527,NCT00839527,ae_gi,glm,sex,arm_f_2_uaa10390:sex,-0.884
NCT00839527,NCT00839527,ae_gi,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.107
NCT00839527,NCT00839527,ae_gi,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.107
NCT00839527,NCT00839527,ae_gi,glm,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.798
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),age10,-0.97
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),arm_f_2_uaa10389,-0.866
NCT00839527,NCT00839527,ae_gi,glmnb,age10,arm_f_2_uaa10389,0.84
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),arm_f_2_uaa10390,-0.856
NCT00839527,NCT00839527,ae_gi,glmnb,age10,arm_f_2_uaa10390,0.83
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390,0.741
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),sex,-0.1
NCT00839527,NCT00839527,ae_gi,glmnb,age10,sex,-0.082
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10389,sex,0.087
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10390,sex,0.086
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),age10:arm_f_2_uaa10389,0.841
NCT00839527,NCT00839527,ae_gi,glmnb,age10,age10:arm_f_2_uaa10389,-0.867
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.97
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.719
NCT00839527,NCT00839527,ae_gi,glmnb,sex,age10:arm_f_2_uaa10389,0.071
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),age10:arm_f_2_uaa10390,0.836
NCT00839527,NCT00839527,ae_gi,glmnb,age10,age10:arm_f_2_uaa10390,-0.861
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.723
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.971
NCT00839527,NCT00839527,ae_gi,glmnb,sex,age10:arm_f_2_uaa10390,0.071
NCT00839527,NCT00839527,ae_gi,glmnb,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.747
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),arm_f_2_uaa10389:sex,0.087
NCT00839527,NCT00839527,ae_gi,glmnb,age10,arm_f_2_uaa10389:sex,0.071
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.114
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.074
NCT00839527,NCT00839527,ae_gi,glmnb,sex,arm_f_2_uaa10389:sex,-0.861
NCT00839527,NCT00839527,ae_gi,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.065
NCT00839527,NCT00839527,ae_gi,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.061
NCT00839527,NCT00839527,ae_gi,glmnb,(Intercept),arm_f_2_uaa10390:sex,0.086
NCT00839527,NCT00839527,ae_gi,glmnb,age10,arm_f_2_uaa10390:sex,0.071
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.075
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.112
NCT00839527,NCT00839527,ae_gi,glmnb,sex,arm_f_2_uaa10390:sex,-0.858
NCT00839527,NCT00839527,ae_gi,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.061
NCT00839527,NCT00839527,ae_gi,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.067
NCT00839527,NCT00839527,ae_gi,glmnb,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.739
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),age10,-0.97
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10389,-0.876
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10389,0.849
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10390,-0.916
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10390,0.889
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10389,arm_f_2_uaa10390,0.802
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),sex,-0.043
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10,sex,-0.148
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10389,sex,0.038
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10390,sex,0.039
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),age10:arm_f_2_uaa10389,0.838
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10,age10:arm_f_2_uaa10389,-0.864
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.969
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.768
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,sex,age10:arm_f_2_uaa10389,0.128
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),age10:arm_f_2_uaa10390,0.88
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10,age10:arm_f_2_uaa10390,-0.907
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.771
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.97
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,sex,age10:arm_f_2_uaa10390,0.134
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.784
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10389:sex,0.037
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10389:sex,0.129
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.069
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.034
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,sex,arm_f_2_uaa10389:sex,-0.873
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.122
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.117
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,(Intercept),arm_f_2_uaa10390:sex,0.039
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10,arm_f_2_uaa10390:sex,0.135
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.034
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.055
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,sex,arm_f_2_uaa10390:sex,-0.914
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.117
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.129
NCT00839527,NCT00839527,ae_hypoglycaemia,glm,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.798
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),age10,-0.968
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10389,-0.875
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10389,0.847
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10390,-0.883
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10390,0.855
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390,0.772
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),sex,-0.009
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10,sex,-0.186
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10389,sex,0.008
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10390,sex,0.008
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),age10:arm_f_2_uaa10389,0.841
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10,age10:arm_f_2_uaa10389,-0.868
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.969
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.742
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,sex,age10:arm_f_2_uaa10389,0.161
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),age10:arm_f_2_uaa10390,0.853
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10,age10:arm_f_2_uaa10390,-0.881
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.746
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.969
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,sex,age10:arm_f_2_uaa10390,0.163
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.765
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10389:sex,0.008
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10389:sex,0.162
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.04
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.007
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,sex,arm_f_2_uaa10389:sex,-0.874
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.15
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.143
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,(Intercept),arm_f_2_uaa10390:sex,0.008
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10,arm_f_2_uaa10390:sex,0.164
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.007
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.038
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,sex,arm_f_2_uaa10390:sex,-0.885
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.143
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.152
NCT00839527,NCT00839527,ae_hypoglycaemia,glmnb,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.774
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),age10,-0.942
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),arm_f_2_uaa10389,-0.888
NCT00839527,NCT00839527,ae_sae,glm,age10,arm_f_2_uaa10389,0.836
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),arm_f_2_uaa10390,-0.885
NCT00839527,NCT00839527,ae_sae,glm,age10,arm_f_2_uaa10390,0.833
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10389,arm_f_2_uaa10390,0.786
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),sex,-0.271
NCT00839527,NCT00839527,ae_sae,glm,age10,sex,-0.043
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10389,sex,0.241
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10390,sex,0.24
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),age10:arm_f_2_uaa10389,0.81
NCT00839527,NCT00839527,ae_sae,glm,age10,age10:arm_f_2_uaa10389,-0.86
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.945
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.717
NCT00839527,NCT00839527,ae_sae,glm,sex,age10:arm_f_2_uaa10389,0.037
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),age10:arm_f_2_uaa10390,0.82
NCT00839527,NCT00839527,ae_sae,glm,age10,age10:arm_f_2_uaa10390,-0.871
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.728
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.948
NCT00839527,NCT00839527,ae_sae,glm,sex,age10:arm_f_2_uaa10390,0.037
NCT00839527,NCT00839527,ae_sae,glm,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.749
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),arm_f_2_uaa10389:sex,0.245
NCT00839527,NCT00839527,ae_sae,glm,age10,arm_f_2_uaa10389:sex,0.039
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.255
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.217
NCT00839527,NCT00839527,ae_sae,glm,sex,arm_f_2_uaa10389:sex,-0.905
NCT00839527,NCT00839527,ae_sae,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.038
NCT00839527,NCT00839527,ae_sae,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.034
NCT00839527,NCT00839527,ae_sae,glm,(Intercept),arm_f_2_uaa10390:sex,0.25
NCT00839527,NCT00839527,ae_sae,glm,age10,arm_f_2_uaa10390:sex,0.039
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.222
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.26
NCT00839527,NCT00839527,ae_sae,glm,sex,arm_f_2_uaa10390:sex,-0.921
NCT00839527,NCT00839527,ae_sae,glm,age10:arm_f_2_uaa10389,arm_f_2_uaa10390:sex,-0.034
NCT00839527,NCT00839527,ae_sae,glm,age10:arm_f_2_uaa10390,arm_f_2_uaa10390:sex,-0.031
NCT00839527,NCT00839527,ae_sae,glm,arm_f_2_uaa10389:sex,arm_f_2_uaa10390:sex,0.834
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),age10,-0.942
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),arm_f_2_uaa10389,-0.888
NCT00839527,NCT00839527,ae_sae,glmnb,age10,arm_f_2_uaa10389,0.836
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),arm_f_2_uaa10390,-0.885
NCT00839527,NCT00839527,ae_sae,glmnb,age10,arm_f_2_uaa10390,0.834
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10390,0.786
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),sex,-0.271
NCT00839527,NCT00839527,ae_sae,glmnb,age10,sex,-0.042
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10389,sex,0.241
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10390,sex,0.24
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),age10:arm_f_2_uaa10389,0.81
NCT00839527,NCT00839527,ae_sae,glmnb,age10,age10:arm_f_2_uaa10389,-0.86
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10389,-0.945
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10389,-0.717
NCT00839527,NCT00839527,ae_sae,glmnb,sex,age10:arm_f_2_uaa10389,0.036
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),age10:arm_f_2_uaa10390,0.82
NCT00839527,NCT00839527,ae_sae,glmnb,age10,age10:arm_f_2_uaa10390,-0.871
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10389,age10:arm_f_2_uaa10390,-0.728
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10390,age10:arm_f_2_uaa10390,-0.948
NCT00839527,NCT00839527,ae_sae,glmnb,sex,age10:arm_f_2_uaa10390,0.037
NCT00839527,NCT00839527,ae_sae,glmnb,age10:arm_f_2_uaa10389,age10:arm_f_2_uaa10390,0.749
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),arm_f_2_uaa10389:sex,0.246
NCT00839527,NCT00839527,ae_sae,glmnb,age10,arm_f_2_uaa10389:sex,0.038
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.255
NCT00839527,NCT00839527,ae_sae,glmnb,arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.217
NCT00839527,NCT00839527,ae_sae,glmnb,sex,arm_f_2_uaa10389:sex,-0.905
NCT00839527,NCT00839527,ae_sae,glmnb,age10:arm_f_2_uaa10389,arm_f_2_uaa10389:sex,-0.038
NCT00839527,NCT00839527,ae_sae,glmnb,age10:arm_f_2_uaa10390,arm_f_2_uaa10389:sex,-0.033
NCT00839527,NCT00839527,ae_sae,glmnb,(Intercept),arm_f_2_uaa10390:sex,0.25
